6022
-1.0,0.0
0.48731251268442777,0.48013988310439326
-1.0,1.0
0.4855222522805014,0.4787360051551357
0.4839939094349706,0.47513954145347476
0.4829945577521322,0.47238626273018025
0.48232338942187564,0.47018509320950946
0.4813367864712491,0.46739921993533196
0.48022249123690885,0.4642893201962605
0.4800868507230251,0.4639007560173905
0.47982678808362395,0.4631572828247494
0.47966667108603184,0.462737103187756
0.47931584148621215,0.4620293248671896
0.47791660250088475,0.45919923143841157
0.4772159631547332,0.4577826549437908
0.4768681931153771,0.4570738567697365
0.47631237296449985,0.4562202394004078
0.47407277470518583,0.4527823132928724
0.47105196867418025,0.4481888931836053
0.4712263636206022,0.44798696219301143
0.4717505683133561,0.44801449823718326
0.4728856652453309,0.4480777291534298
0.47520889149064843,0.44820623069289867
0.48450383617889453,0.4487232964112376
0.4959241555358157,0.4493586651341669
0.5111984819278863,0.4502058422233914
0.5145140449123079,0.4503897370103811
0.5297882798352117,0.4512385616518438
0.5450625147581156,0.45208738629330647
0.55169484351878,0.45245596017676104
0.566969090579441,0.4533045663763027
0.5751361759369649,0.4537583130807429
0.5797846681345757,0.45401837572014403
0.5821078943798934,0.4541468772596129
0.5826912505749423,0.45417849271773614
0.5827228660330656,0.45431719279208355
0.582552550500595,0.45454665982684933
0.5818784273451275,0.4554696272333517
0.576476263419997,0.4628513267783951
0.5737195994423441,0.466768584025219
0.5730281387775832,0.46776192132238287
0.5727466592149372,0.46821269656401165
0.5721908390640601,0.46910914777983
0.5707860422289208,0.4718223171027006
0.5702888123092237,0.4728479306662805
0.5691244081015496,0.4756492245992536
0.5681821745043105,0.4785216913442591
0.5674568770395316,0.48145416219742615
0.5669432812292395,0.4844354684548828
0.5666361525954602,0.4874544414127576
0.5665302566602195,0.4904999123671789
0.5666203589455435,0.49356071261427514
0.5669012249734584,0.49662567345017483
0.5673676202659899,0.49968362617100637
0.5680143103451641,0.5027234020728983
0.5688752953750665,0.5058626277748939
0.5697360517188103,0.5085703387851302
0.5710259656879033,0.5128097530731804
0.5720930223567308,0.5166186282019697
0.5727948556229085,0.519854520780242
0.5729890993840533,0.5223749874167419
0.5725333875377814,0.5240375847202139
0.5721255684408378,0.5244382392025563
0.5708310010903163,0.5245820763726902
0.569039640782957,0.5237011707347998
0.5669380870612962,0.5218637165873502
0.5647129394678698,0.5191379082288063
0.5625507975452135,0.515591939957633
0.5607990756047987,0.5117196463556046
0.5597363882704611,0.5086223513130105
0.5589281394364396,0.5057014486194046
0.5582472949519025,0.5027366023199671
0.557702491425278,0.4997338836938901
0.5573023654649947,0.49669936402036596
0.5570555536794807,0.4936391145785866
0.5569706926771641,0.4905592066477443
